"","Temp","Ni1size","Ni2size","Ni3size","Ni4size","Ni5size","Ni6size"
"18612",5,-3.0253846769186,-3.0253846769186,-3.0253846769186,-3.0253846769186,-3.0253846769186,-3.0253846769186
"18613",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18614",1,-2.63245122327979,-2.63245122327979,-2.63245122327979,-2.63245122327979,-2.63245122327979,-2.63245122327979
"18615",2,-2.50561639027795,-2.50561639027795,-2.50561639027795,-2.50561639027795,-2.50561639027795,-2.50561639027795
"18616",3,-2.36398488569971,-2.36398488569971,-2.36398488569971,-2.36398488569971,-2.36398488569971,-2.36398488569971
"18617",4,-2.25739652921366,-2.25739652921366,-2.25739652921366,-2.25739652921366,-2.25739652921366,-2.25739652921366
"18618",5,-2.20403836203148,-2.20403836203148,-2.20403836203148,-2.20403836203148,-2.20403836203148,-2.20403836203148
"18619",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18620",1,-1.96724910315748,-1.96724910315748,-1.96724910315748,-1.96724910315748,-1.96724910315748,-1.96724910315748
"18621",2,-1.62238481177794,-1.62238481177794,-1.62238481177794,-1.62238481177794,-1.62238481177794,-1.62238481177794
"18622",3,-1.49566473591955,-1.49566473591955,-1.49566473591955,-1.49566473591955,-1.49566473591955,-1.49566473591955
"18623",4,-1.52146258028927,-1.52146258028927,-1.52146258028927,-1.52146258028927,-1.52146258028927,-1.52146258028927
"18624",5,-1.61637258552032,-1.61637258552032,-1.61637258552032,-1.61637258552032,-1.61637258552032,-1.61637258552032
"18625",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18626",1,-3.4981975674869,-3.4981975674869,-3.4981975674869,-3.4981975674869,-3.4981975674869,-3.4981975674869
"18627",2,-3.54110968733314,-3.54110968733314,-3.54110968733314,-3.54110968733314,-3.54110968733314,-3.54110968733314
"18628",3,-3.57328856995149,-3.57328856995149,-3.57328856995149,-3.57328856995149,-3.57328856995149,-3.57328856995149
"18629",4,-3.59836662037271,-3.59836662037271,-3.59836662037271,-3.59836662037271,-3.59836662037271,-3.59836662037271
"18630",5,-3.61860158782738,-3.61860158782738,-3.61860158782738,-3.61860158782738,-3.61860158782738,-3.61860158782738
"18631",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18632",1,-2.93166905162119,-2.93166905162119,-2.93166905162119,-2.93166905162119,-2.93166905162119,-2.93166905162119
"18633",2,-2.97925016023312,-2.97925016023312,-2.97925016023312,-2.97925016023312,-2.97925016023312,-2.97925016023312
"18634",3,-3.01053680949833,-3.01053680949833,-3.01053680949833,-3.01053680949833,-3.01053680949833,-3.01053680949833
"18635",4,-3.0310481238164,-3.0310481238164,-3.0310481238164,-3.0310481238164,-3.0310481238164,-3.0310481238164
"18636",5,-3.04492067598538,-3.04492067598538,-3.04492067598538,-3.04492067598538,-3.04492067598538,-3.04492067598538
"18637",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18638",1,-2.63794142439515,-2.63794142439515,-2.63794142439515,-2.63794142439515,-2.63794142439515,-2.63794142439515
"18639",2,-2.52340760943951,-2.52340760943951,-2.52340760943951,-2.52340760943951,-2.52340760943951,-2.52340760943951
"18640",3,-2.39661835437967,-2.39661835437967,-2.39661835437967,-2.39661835437967,-2.39661835437967,-2.39661835437967
"18641",4,-2.301981721921,-2.301981721921,-2.301981721921,-2.301981721921,-2.301981721921,-2.301981721921
"18642",5,-2.25532845658535,-2.25532845658535,-2.25532845658535,-2.25532845658535,-2.25532845658535,-2.25532845658535
"18643",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18644",1,-1.97816079066113,-1.97816079066113,-1.97816079066113,-1.97816079066113,-1.97816079066113,-1.97816079066113
"18645",2,-1.64863371152453,-1.64863371152453,-1.64863371152453,-1.64863371152453,-1.64863371152453,-1.64863371152453
"18646",3,-1.52964535193659,-1.52964535193659,-1.52964535193659,-1.52964535193659,-1.52964535193659,-1.52964535193659
"18647",4,-1.55731303451011,-1.55731303451011,-1.55731303451011,-1.55731303451011,-1.55731303451011,-1.55731303451011
"18648",5,-1.65191247705352,-1.65191247705352,-1.65191247705352,-1.65191247705352,-1.65191247705352,-1.65191247705352
"18649",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18650",1,-3.50696758681688,-3.50696758681688,-3.50696758681688,-3.50696758681688,-3.50696758681688,-3.50696758681688
"18651",2,-3.55491624982092,-3.55491624982092,-3.55491624982092,-3.55491624982092,-3.55491624982092,-3.55491624982092
"18652",3,-3.59035969651545,-3.59035969651545,-3.59035969651545,-3.59035969651545,-3.59035969651545,-3.59035969651545
"18653",4,-3.6177180610181,-3.6177180610181,-3.6177180610181,-3.6177180610181,-3.6177180610181,-3.6177180610181
"18654",5,-3.63962656583688,-3.63962656583688,-3.63962656583688,-3.63962656583688,-3.63962656583688,-3.63962656583688
"18655",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18656",1,-2.93712714919491,-2.93712714919491,-2.93712714919491,-2.93712714919491,-2.93712714919491,-2.93712714919491
"18657",2,-2.98803207857966,-2.98803207857966,-2.98803207857966,-2.98803207857966,-2.98803207857966,-2.98803207857966
"18658",3,-3.02239691538303,-3.02239691538303,-3.02239691538303,-3.02239691538303,-3.02239691538303,-3.02239691538303
"18659",4,-3.04618928404082,-3.04618928404082,-3.04618928404082,-3.04618928404082,-3.04618928404082,-3.04618928404082
"18660",5,-3.06348803656526,-3.06348803656526,-3.06348803656526,-3.06348803656526,-3.06348803656526,-3.06348803656526
"18661",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18662",1,-2.64343796915726,-2.64343796915726,-2.64343796915726,-2.64343796915726,-2.64343796915726,-2.64343796915726
"18663",2,-2.54088405953874,-2.54088405953874,-2.54088405953874,-2.54088405953874,-2.54088405953874,-2.54088405953874
"18664",3,-2.42838384162568,-2.42838384162568,-2.42838384162568,-2.42838384162568,-2.42838384162568,-2.42838384162568
"18665",4,-2.34533629713837,-2.34533629713837,-2.34533629713837,-2.34533629713837,-2.34533629713837,-2.34533629713837
"18666",5,-2.30538480034212,-2.30538480034212,-2.30538480034212,-2.30538480034212,-2.30538480034212,-2.30538480034212
"18667",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18668",1,-1.98916411317751,-1.98916411317751,-1.98916411317751,-1.98916411317751,-1.98916411317751,-1.98916411317751
"18669",2,-1.6750054260423,-1.6750054260423,-1.6750054260423,-1.6750054260423,-1.6750054260423,-1.6750054260423
"18670",3,-1.56384521772344,-1.56384521772344,-1.56384521772344,-1.56384521772344,-1.56384521772344,-1.56384521772344
"18671",4,-1.59340590213954,-1.59340590213954,-1.59340590213954,-1.59340590213954,-1.59340590213954,-1.59340590213954
"18672",5,-1.68763503829654,-1.68763503829654,-1.68763503829654,-1.68763503829654,-1.68763503829654,-1.68763503829654
"18673",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18674",1,-3.51567136052176,-3.51567136052176,-3.51567136052176,-3.51567136052176,-3.51567136052176,-3.51567136052176
"18675",2,-3.56856291328135,-3.56856291328135,-3.56856291328135,-3.56856291328135,-3.56856291328135,-3.56856291328135
"18676",3,-3.60719016574552,-3.60719016574552,-3.60719016574552,-3.60719016574552,-3.60719016574552,-3.60719016574552
"18677",4,-3.63676334524941,-3.63676334524941,-3.63676334524941,-3.63676334524941,-3.63676334524941,-3.63676334524941
"18678",5,-3.6602940189532,-3.6602940189532,-3.6602940189532,-3.6602940189532,-3.6602940189532,-3.6602940189532
"18679",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18680",1,-2.94261005757538,-2.94261005757538,-2.94261005757538,-2.94261005757538,-2.94261005757538,-2.94261005757538
"18681",2,-2.99683720839681,-2.99683720839681,-2.99683720839681,-2.99683720839681,-2.99683720839681,-2.99683720839681
"18682",3,-3.03413916876262,-3.03413916876262,-3.03413916876262,-3.03413916876262,-3.03413916876262,-3.03413916876262
"18683",4,-3.06090913676708,-3.06090913676708,-3.06090913676708,-3.06090913676708,-3.06090913676708,-3.06090913676708
"18684",5,-3.08120355584305,-3.08120355584305,-3.08120355584305,-3.08120355584305,-3.08120355584305,-3.08120355584305
"18685",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18686",1,-2.64893682352289,-2.64893682352289,-2.64893682352289,-2.64893682352289,-2.64893682352289,-2.64893682352289
"18687",2,-2.5580328193098,-2.5580328193098,-2.5580328193098,-2.5580328193098,-2.5580328193098,-2.5580328193098
"18688",3,-2.45925636046941,-2.45925636046941,-2.45925636046941,-2.45925636046941,-2.45925636046941,-2.45925636046941
"18689",4,-2.38739993122775,-2.38739993122775,-2.38739993122775,-2.38739993122775,-2.38739993122775,-2.38739993122775
"18690",5,-2.35409471809741,-2.35409471809741,-2.35409471809741,-2.35409471809741,-2.35409471809741,-2.35409471809741
"18691",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18692",1,-2.00025021626942,-2.00025021626942,-2.00025021626942,-2.00025021626942,-2.00025021626942,-2.00025021626942
"18693",2,-1.70146669549553,-1.70146669549553,-1.70146669549553,-1.70146669549553,-1.70146669549553,-1.70146669549553
"18694",3,-1.59822172671453,-1.59822172671453,-1.59822172671453,-1.59822172671453,-1.59822172671453,-1.59822172671453
"18695",4,-1.62971389812085,-1.62971389812085,-1.62971389812085,-1.62971389812085,-1.62971389812085,-1.62971389812085
"18696",5,-1.72351863510778,-1.72351863510778,-1.72351863510778,-1.72351863510778,-1.72351863510778,-1.72351863510778
"18697",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18698",1,-3.52430968797084,-3.52430968797084,-3.52430968797084,-3.52430968797084,-3.52430968797084,-3.52430968797084
"18699",2,-3.58205177667063,-3.58205177667063,-3.58205177667063,-3.58205177667063,-3.58205177667063,-3.58205177667063
"18700",3,-3.62378446099895,-3.62378446099895,-3.62378446099895,-3.62378446099895,-3.62378446099895,-3.62378446099895
"18701",4,-3.65550892924359,-3.65550892924359,-3.65550892924359,-3.65550892924359,-3.65550892924359,-3.65550892924359
"18702",5,-3.68061065727049,-3.68061065727049,-3.68061065727049,-3.68061065727049,-3.68061065727049,-3.68061065727049
"18703",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18704",1,-2.94811612827716,-2.94811612827716,-2.94811612827716,-2.94811612827716,-2.94811612827716,-2.94811612827716
"18705",2,-3.00566159066416,-3.00566159066416,-3.00566159066416,-3.00566159066416,-3.00566159066416,-3.00566159066416
"18706",3,-3.0457755714639,-3.0457755714639,-3.0457755714639,-3.0457755714639,-3.0457755714639,-3.0457755714639
"18707",4,-3.07525755823485,-3.07525755823485,-3.07525755823485,-3.07525755823485,-3.07525755823485,-3.07525755823485
"18708",5,-3.09817576878843,-3.09817576878843,-3.09817576878843,-3.09817576878843,-3.09817576878843,-3.09817576878843
"18709",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18710",1,-2.65443433612983,-2.65443433612983,-2.65443433612983,-2.65443433612983,-2.65443433612983,-2.65443433612983
"18711",2,-2.57484391341652,-2.57484391341652,-2.57484391341652,-2.57484391341652,-2.57484391341652,-2.57484391341652
"18712",3,-2.48921752481294,-2.48921752481294,-2.48921752481294,-2.48921752481294,-2.48921752481294,-2.48921752481294
"18713",4,-2.42812380927246,-2.42812380927246,-2.42812380927246,-2.42812380927246,-2.42812380927246,-2.42812380927246
"18714",5,-2.4013643836302,-2.4013643836302,-2.4013643836302,-2.4013643836302,-2.4013643836302,-2.4013643836302
"18715",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18716",1,-2.0114062902545,-2.0114062902545,-2.0114062902545,-2.0114062902545,-2.0114062902545,-2.0114062902545
"18717",2,-1.72798606426189,-1.72798606426189,-1.72798606426189,-1.72798606426189,-1.72798606426189,-1.72798606426189
"18718",3,-1.63273376856987,-1.63273376856987,-1.63273376856987,-1.63273376856987,-1.63273376856987,-1.63273376856987
"18719",4,-1.66620608522874,-1.66620608522874,-1.66620608522874,-1.66620608522874,-1.66620608522874,-1.66620608522874
"18720",5,-1.75954243033923,-1.75954243033923,-1.75954243033923,-1.75954243033923,-1.75954243033923,-1.75954243033923
"18721",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18722",1,-3.23578481350184,-3.23578481350184,-3.23578481350184,-3.23578481350184,-3.23578481350184,-3.23578481350184
"18723",2,-3.10762780919284,-3.10762780919284,-3.10762780919284,-3.10762780919284,-3.10762780919284,-3.10762780919284
"18724",3,-3.03034426628238,-3.03034426628238,-3.03034426628238,-3.03034426628238,-3.03034426628238,-3.03034426628238
"18725",4,-2.9874931528762,-2.9874931528762,-2.9874931528762,-2.9874931528762,-2.9874931528762,-2.9874931528762
"18726",5,-2.9615367875518,-2.9615367875518,-2.9615367875518,-2.9615367875518,-2.9615367875518,-2.9615367875518
"18727",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18728",1,-2.80397217715661,-2.80397217715661,-2.80397217715661,-2.80397217715661,-2.80397217715661,-2.80397217715661
"18729",2,-2.77658135457815,-2.77658135457815,-2.77658135457815,-2.77658135457815,-2.77658135457815,-2.77658135457815
"18730",3,-2.63343069519316,-2.63343069519316,-2.63343069519316,-2.63343069519316,-2.63343069519316,-2.63343069519316
"18731",4,-2.34539260940792,-2.34539260940792,-2.34539260940792,-2.34539260940792,-2.34539260940792,-2.34539260940792
"18732",5,-1.97975564202951,-1.97975564202951,-1.97975564202951,-1.97975564202951,-1.97975564202951,-1.97975564202951
"18733",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18734",1,-2.5018433053617,-2.5018433053617,-2.5018433053617,-2.5018433053617,-2.5018433053617,-2.5018433053617
"18735",2,-2.03087924152739,-2.03087924152739,-2.03087924152739,-2.03087924152739,-2.03087924152739,-2.03087924152739
"18736",3,-1.48907311902598,-1.48907311902598,-1.48907311902598,-1.48907311902598,-1.48907311902598,-1.48907311902598
"18737",4,-1.14822955097178,-1.14822955097178,-1.14822955097178,-1.14822955097178,-1.14822955097178,-1.14822955097178
"18738",5,-1.0358879130366,-1.0358879130366,-1.0358879130366,-1.0358879130366,-1.0358879130366,-1.0358879130366
"18739",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18740",1,-1.7342064027868,-1.7342064027868,-1.7342064027868,-1.7342064027868,-1.7342064027868,-1.7342064027868
"18741",2,-1.11574949099937,-1.11574949099937,-1.11574949099937,-1.11574949099937,-1.11574949099937,-1.11574949099937
"18742",3,-0.896442585294672,-0.896442585294672,-0.896442585294672,-0.896442585294672,-0.896442585294672,-0.896442585294672
"18743",4,-1.03581132571545,-1.03581132571545,-1.03581132571545,-1.03581132571545,-1.03581132571545,-1.03581132571545
"18744",5,-1.39884654232261,-1.39884654232261,-1.39884654232261,-1.39884654232261,-1.39884654232261,-1.39884654232261
"18745",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18746",1,-3.24654512450839,-3.24654512450839,-3.24654512450839,-3.24654512450839,-3.24654512450839,-3.24654512450839
"18747",2,-3.12598174081069,-3.12598174081069,-3.12598174081069,-3.12598174081069,-3.12598174081069,-3.12598174081069
"18748",3,-3.05251699469096,-3.05251699469096,-3.05251699469096,-3.05251699469096,-3.05251699469096,-3.05251699469096
"18749",4,-3.01024623202559,-3.01024623202559,-3.01024623202559,-3.01024623202559,-3.01024623202559,-3.01024623202559
"18750",5,-2.98381210032059,-2.98381210032059,-2.98381210032059,-2.98381210032059,-2.98381210032059,-2.98381210032059
"18751",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18752",1,-2.80762122060174,-2.80762122060174,-2.80762122060174,-2.80762122060174,-2.80762122060174,-2.80762122060174
"18753",2,-2.78055464847239,-2.78055464847239,-2.78055464847239,-2.78055464847239,-2.78055464847239,-2.78055464847239
"18754",3,-2.64272903015499,-2.64272903015499,-2.64272903015499,-2.64272903015499,-2.64272903015499,-2.64272903015499
"18755",4,-2.36500723648583,-2.36500723648583,-2.36500723648583,-2.36500723648583,-2.36500723648583,-2.36500723648583
"18756",5,-2.01017470116756,-2.01017470116756,-2.01017470116756,-2.01017470116756,-2.01017470116756,-2.01017470116756
"18757",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18758",1,-2.50459444544311,-2.50459444544311,-2.50459444544311,-2.50459444544311,-2.50459444544311,-2.50459444544311
"18759",2,-2.03906485568211,-2.03906485568211,-2.03906485568211,-2.03906485568211,-2.03906485568211,-2.03906485568211
"18760",3,-1.50026554273131,-1.50026554273131,-1.50026554273131,-1.50026554273131,-1.50026554273131,-1.50026554273131
"18761",4,-1.15848786621736,-1.15848786621736,-1.15848786621736,-1.15848786621736,-1.15848786621736,-1.15848786621736
"18762",5,-1.04094572532926,-1.04094572532926,-1.04094572532926,-1.04094572532926,-1.04094572532926,-1.04094572532926
"18763",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18764",1,-1.73760445982122,-1.73760445982122,-1.73760445982122,-1.73760445982122,-1.73760445982122,-1.73760445982122
"18765",2,-1.11889633602177,-1.11889633602177,-1.11889633602177,-1.11889633602177,-1.11889633602177,-1.11889633602177
"18766",3,-0.893880622419853,-0.893880622419853,-0.893880622419853,-0.893880622419853,-0.893880622419853,-0.893880622419853
"18767",4,-1.01180720049592,-1.01180720049592,-1.01180720049592,-1.01180720049592,-1.01180720049592,-1.01180720049592
"18768",5,-1.35172005722271,-1.35172005722271,-1.35172005722271,-1.35172005722271,-1.35172005722271,-1.35172005722271
"18769",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18770",1,-3.25721724509439,-3.25721724509439,-3.25721724509439,-3.25721724509439,-3.25721724509439,-3.25721724509439
"18771",2,-3.14417594670244,-3.14417594670244,-3.14417594670244,-3.14417594670244,-3.14417594670244,-3.14417594670244
"18772",3,-3.07475411599457,-3.07475411599457,-3.07475411599457,-3.07475411599457,-3.07475411599457,-3.07475411599457
"18773",4,-3.03366037378208,-3.03366037378208,-3.03366037378208,-3.03366037378208,-3.03366037378208,-3.03366037378208
"18774",5,-3.0074442807508,-3.0074442807508,-3.0074442807508,-3.0074442807508,-3.0074442807508,-3.0074442807508
"18775",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18776",1,-2.81139388602191,-2.81139388602191,-2.81139388602191,-2.81139388602191,-2.81139388602191,-2.81139388602191
"18777",2,-2.7851621634678,-2.7851621634678,-2.7851621634678,-2.7851621634678,-2.7851621634678,-2.7851621634678
"18778",3,-2.65394924916174,-2.65394924916174,-2.65394924916174,-2.65394924916174,-2.65394924916174,-2.65394924916174
"18779",4,-2.38935346497948,-2.38935346497948,-2.38935346497948,-2.38935346497948,-2.38935346497948,-2.38935346497948
"18780",5,-2.04942291416633,-2.04942291416633,-2.04942291416633,-2.04942291416633,-2.04942291416633,-2.04942291416633
"18781",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18782",1,-2.50762848682087,-2.50762848682087,-2.50762848682087,-2.50762848682087,-2.50762848682087,-2.50762848682087
"18783",2,-2.04913054074265,-2.04913054074265,-2.04913054074265,-2.04913054074265,-2.04913054074265,-2.04913054074265
"18784",3,-1.516182704069,-1.516182704069,-1.516182704069,-1.516182704069,-1.516182704069,-1.516182704069
"18785",4,-1.17577402722477,-1.17577402722477,-1.17577402722477,-1.17577402722477,-1.17577402722477,-1.17577402722477
"18786",5,-1.0556702455388,-1.0556702455388,-1.0556702455388,-1.0556702455388,-1.0556702455388,-1.0556702455388
"18787",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18788",1,-1.7415863559627,-1.7415863559627,-1.7415863559627,-1.7415863559627,-1.7415863559627,-1.7415863559627
"18789",2,-1.12434487300378,-1.12434487300378,-1.12434487300378,-1.12434487300378,-1.12434487300378,-1.12434487300378
"18790",3,-0.895733552187364,-0.895733552187364,-0.895733552187364,-0.895733552187364,-0.895733552187364,-0.895733552187364
"18791",4,-0.994194937579515,-0.994194937579515,-0.994194937579515,-0.994194937579515,-0.994194937579515,-0.994194937579515
"18792",5,-1.31144139490658,-1.31144139490658,-1.31144139490658,-1.31144139490658,-1.31144139490658,-1.31144139490658
"18793",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18794",1,-3.26780200760283,-3.26780200760283,-3.26780200760283,-3.26780200760283,-3.26780200760283,-3.26780200760283
"18795",2,-3.16220447919477,-3.16220447919477,-3.16220447919477,-3.16220447919477,-3.16220447919477,-3.16220447919477
"18796",3,-3.09699623566246,-3.09699623566246,-3.09699623566246,-3.09699623566246,-3.09699623566246,-3.09699623566246
"18797",4,-3.05755101579634,-3.05755101579634,-3.05755101579634,-3.05755101579634,-3.05755101579634,-3.05755101579634
"18798",5,-3.03206382131947,-3.03206382131947,-3.03206382131947,-3.03206382131947,-3.03206382131947,-3.03206382131947
"18799",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18800",1,-2.81528353598073,-2.81528353598073,-2.81528353598073,-2.81528353598073,-2.81528353598073,-2.81528353598073
"18801",2,-2.79032147810129,-2.79032147810129,-2.79032147810129,-2.79032147810129,-2.79032147810129,-2.79032147810129
"18802",3,-2.66666601897843,-2.66666601897843,-2.66666601897843,-2.66666601897843,-2.66666601897843,-2.66666601897843
"18803",4,-2.41719241042871,-2.41719241042871,-2.41719241042871,-2.41719241042871,-2.41719241042871,-2.41719241042871
"18804",5,-2.09505626574134,-2.09505626574134,-2.09505626574134,-2.09505626574134,-2.09505626574134,-2.09505626574134
"18805",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18806",1,-2.51092481959068,-2.51092481959068,-2.51092481959068,-2.51092481959068,-2.51092481959068,-2.51092481959068
"18807",2,-2.06085469127949,-2.06085469127949,-2.06085469127949,-2.06085469127949,-2.06085469127949,-2.06085469127949
"18808",3,-1.53614613830512,-1.53614613830512,-1.53614613830512,-1.53614613830512,-1.53614613830512,-1.53614613830512
"18809",4,-1.19886414492985,-1.19886414492985,-1.19886414492985,-1.19886414492985,-1.19886414492985,-1.19886414492985
"18810",5,-1.07798374389215,-1.07798374389215,-1.07798374389215,-1.07798374389215,-1.07798374389215,-1.07798374389215
"18811",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18812",1,-1.74612143141268,-1.74612143141268,-1.74612143141268,-1.74612143141268,-1.74612143141268,-1.74612143141268
"18813",2,-1.13189374455984,-1.13189374455984,-1.13189374455984,-1.13189374455984,-1.13189374455984,-1.13189374455984
"18814",3,-0.901453852467112,-0.901453852467112,-0.901453852467112,-0.901453852467112,-0.901453852467112,-0.901453852467112
"18815",4,-0.982608411699688,-0.982608411699688,-0.982608411699688,-0.982608411699688,-0.982608411699688,-0.982608411699688
"18816",5,-1.27731984593652,-1.27731984593652,-1.27731984593652,-1.27731984593652,-1.27731984593652,-1.27731984593652
"18817",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18818",1,-3.27830033625746,-3.27830033625746,-3.27830033625746,-3.27830033625746,-3.27830033625746,-3.27830033625746
"18819",2,-3.18006189835266,-3.18006189835266,-3.18006189835266,-3.18006189835266,-3.18006189835266,-3.18006189835266
"18820",3,-3.11919382709546,-3.11919382709546,-3.11919382709546,-3.11919382709546,-3.11919382709546,-3.11919382709546
"18821",4,-3.08176750342149,-3.08176750342149,-3.08176750342149,-3.08176750342149,-3.08176750342149,-3.08176750342149
"18822",5,-3.0573907744913,-3.0573907744913,-3.0573907744913,-3.0573907744913,-3.0573907744913,-3.0573907744913
"18823",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18824",1,-2.8192838498676,-2.8192838498676,-2.8192838498676,-2.8192838498676,-2.8192838498676,-2.8192838498676
"18825",2,-2.79596028218704,-2.79596028218704,-2.79596028218704,-2.79596028218704,-2.79596028218704,-2.79596028218704
"18826",3,-2.68052137736662,-2.68052137736662,-2.68052137736662,-2.68052137736662,-2.68052137736662,-2.68052137736662
"18827",4,-2.44747774624031,-2.44747774624031,-2.44747774624031,-2.44747774624031,-2.44747774624031,-2.44747774624031
"18828",5,-2.14512311301851,-2.14512311301851,-2.14512311301851,-2.14512311301851,-2.14512311301851,-2.14512311301851
"18829",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18830",1,-2.51446557209475,-2.51446557209475,-2.51446557209475,-2.51446557209475,-2.51446557209475,-2.51446557209475
"18831",2,-2.07403651026559,-2.07403651026559,-2.07403651026559,-2.07403651026559,-2.07403651026559,-2.07403651026559
"18832",3,-1.55956785669758,-1.55956785669758,-1.55956785669758,-1.55956785669758,-1.55956785669758,-1.55956785669758
"18833",4,-1.22678056013695,-1.22678056013695,-1.22678056013695,-1.22678056013695,-1.22678056013695,-1.22678056013695
"18834",5,-1.10635681379027,-1.10635681379027,-1.10635681379027,-1.10635681379027,-1.10635681379027,-1.10635681379027
"18835",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18836",1,-1.75117689337269,-1.75117689337269,-1.75117689337269,-1.75117689337269,-1.75117689337269,-1.75117689337269
"18837",2,-1.1412760728275,-1.1412760728275,-1.1412760728275,-1.1412760728275,-1.1412760728275,-1.1412760728275
"18838",3,-0.910549369731872,-0.910549369731872,-0.910549369731872,-0.910549369731872,-0.910549369731872,-0.910549369731872
"18839",4,-0.976693361090482,-0.976693361090482,-0.976693361090482,-0.976693361090482,-0.976693361090482,-0.976693361090482
"18840",5,-1.24895321956915,-1.24895321956915,-1.24895321956915,-1.24895321956915,-1.24895321956915,-1.24895321956915
"18841",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18842",1,-3.28871312551237,-3.28871312551237,-3.28871312551237,-3.28871312551237,-3.28871312551237,-3.28871312551237
"18843",2,-3.19774342588748,-3.19774342588748,-3.19774342588748,-3.19774342588748,-3.19774342588748,-3.19774342588748
